orderid,noguest,tableno,intime,outtime,dine_type,payment,menu,sizeid,qty,price,cost,isrecommended,category,customer,gender,countryid,firstvisitdt
38,3,4,2002-01-06 10:43:00,2002-01-06 11:53:00,Eat in,Cash,แกงเขียวหวานไก่,M,3,60,24.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
38,3,4,2002-01-06 10:43:00,2002-01-06 11:53:00,Eat in,Cash,ผัดผักรวม,L,2,80,32.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
38,3,4,2002-01-06 10:43:00,2002-01-06 11:53:00,Eat in,Cash,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
38,3,4,2002-01-06 10:43:00,2002-01-06 11:53:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,2,40,14.0,0,Dessert,Any Male,M,TH,2002-01-04 19:22:00
39,2,4,2002-01-06 18:40:00,2002-01-06 20:08:00,Eat in,Check,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
39,2,4,2002-01-06 18:40:00,2002-01-06 20:08:00,Eat in,Check,ไก่ทอด,M,2,70,28.0,0,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
39,2,4,2002-01-06 18:40:00,2002-01-06 20:08:00,Eat in,Check,เทมปุระ,S,1,50,20.0,0,Appetizer,Pete Johnson,M,US,2002-01-04 11:55:00
39,2,4,2002-01-06 18:40:00,2002-01-06 20:08:00,Eat in,Check,หมูสะเต็ะ,S,2,50,20.0,0,Appetizer,Pete Johnson,M,US,2002-01-04 11:55:00
39,2,4,2002-01-06 18:40:00,2002-01-06 20:08:00,Eat in,Check,โค้ก-Diet,M,2,15,4.5,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
39,2,4,2002-01-06 18:40:00,2002-01-06 20:08:00,Eat in,Check,น้ำเปล่า,M,3,10,3.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
39,2,4,2002-01-06 18:40:00,2002-01-06 20:08:00,Eat in,Check,ชุดอาหารเย็น,L,1,400,107.0,0,Menu Set,Pete Johnson,M,US,2002-01-04 11:55:00
40,1,0,2002-01-06 19:38:00,2002-01-06 20:03:00,To go,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
40,1,0,2002-01-06 19:38:00,2002-01-06 20:03:00,To go,Cash,ไอศครีมกะทิ,S,2,15,5.25,0,Dessert,Any Male,M,TH,2002-01-04 19:22:00
41,1,4,2002-01-06 19:47:00,2002-01-06 21:03:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
41,1,4,2002-01-06 19:47:00,2002-01-06 21:03:00,Eat in,Cash,ต้มยำกุ้ง (เล็ก),S,2,20,8.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
42,5,5,2002-01-06 19:53:00,2002-01-06 22:05:00,Eat in,Visa Card,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
42,5,5,2002-01-06 19:53:00,2002-01-06 22:05:00,Eat in,Visa Card,ปลาราดพริก,L,2,400,160.0,0,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
42,5,5,2002-01-06 19:53:00,2002-01-06 22:05:00,Eat in,Visa Card,เทมปุระ,S,2,50,20.0,0,Appetizer,Pete Johnson,M,US,2002-01-04 11:55:00
42,5,5,2002-01-06 19:53:00,2002-01-06 22:05:00,Eat in,Visa Card,โค้ก,M,2,15,4.5,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
43,1,5,2002-01-06 20:05:00,2002-01-06 21:37:00,Eat in,Visa Card,ต้มยำกุ้ง (ใหญ่),L,2,200,80.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
43,1,5,2002-01-06 20:05:00,2002-01-06 21:37:00,Eat in,Visa Card,เทมปุระ,S,1,50,20.0,0,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
43,1,5,2002-01-06 20:05:00,2002-01-06 21:37:00,Eat in,Visa Card,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
43,1,5,2002-01-06 20:05:00,2002-01-06 21:37:00,Eat in,Visa Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
43,1,5,2002-01-06 20:05:00,2002-01-06 21:37:00,Eat in,Visa Card,ชุดอาหารเที่ยง,S,2,100,31.25,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
44,2,7,2002-01-07 12:07:00,2002-01-07 14:24:00,Eat in,Master Card,ต้มยำกุ้ง (เล็ก),S,1,20,8.0,0,Dish,Amy Crawford,F,UK,2002-01-07 12:07:00
44,2,7,2002-01-07 12:07:00,2002-01-07 14:24:00,Eat in,Master Card,ผัดผักรวม,L,3,80,32.0,0,Dish,Amy Crawford,F,UK,2002-01-07 12:07:00
44,2,7,2002-01-07 12:07:00,2002-01-07 14:24:00,Eat in,Master Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Amy Crawford,F,UK,2002-01-07 12:07:00
44,2,7,2002-01-07 12:07:00,2002-01-07 14:24:00,Eat in,Master Card,ไอศครีมกะทิ,S,2,15,5.25,0,Dessert,Amy Crawford,F,UK,2002-01-07 12:07:00
45,4,2,2002-01-07 19:02:00,2002-01-07 21:12:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
45,4,2,2002-01-07 19:02:00,2002-01-07 21:12:00,Eat in,Cash,ไอศครีมกะทิ,S,1,15,5.25,0,Dessert,Any Male,M,TH,2002-01-04 19:22:00
45,4,2,2002-01-07 19:02:00,2002-01-07 21:12:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,1,40,14.0,0,Dessert,Any Male,M,TH,2002-01-04 19:22:00
46,2,3,2002-01-08 10:37:00,2002-01-08 11:11:00,Eat in,Cash,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
46,2,3,2002-01-08 10:37:00,2002-01-08 11:11:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
47,2,3,2002-01-08 18:37:00,2002-01-08 19:53:00,Eat in,Master Card,ต้มยำกุ้ง (ใหญ่),L,2,200,80.0,0,Dish,Richard Hank,M,US,2002-01-04 18:37:00
47,2,3,2002-01-08 18:37:00,2002-01-08 19:53:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Richard Hank,M,US,2002-01-04 18:37:00
47,2,3,2002-01-08 18:37:00,2002-01-08 19:53:00,Eat in,Master Card,ต้มยำกุ้ง (เล็ก),S,1,20,8.0,0,Dish,Richard Hank,M,US,2002-01-04 18:37:00
47,2,3,2002-01-08 18:37:00,2002-01-08 19:53:00,Eat in,Master Card,ไก่ทอด,M,3,70,28.0,0,Dish,Richard Hank,M,US,2002-01-04 18:37:00
47,2,3,2002-01-08 18:37:00,2002-01-08 19:53:00,Eat in,Master Card,หมูสะเต็ะ,S,2,50,20.0,0,Appetizer,Richard Hank,M,US,2002-01-04 18:37:00
48,4,1,2002-01-08 19:16:00,2002-01-08 20:34:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
48,4,1,2002-01-08 19:16:00,2002-01-08 20:34:00,Eat in,Cash,เทมปุระ,S,2,50,20.0,0,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
48,4,1,2002-01-08 19:16:00,2002-01-08 20:34:00,Eat in,Cash,ชุดอาหารเย็น,L,1,400,107.0,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
49,2,1,2002-01-08 19:17:00,2002-01-08 20:21:00,Eat in,Cash,ต้มยำกุ้ง (เล็ก),S,3,20,8.0,0,Dish,Colleen Smith,F,US,2002-01-08 19:17:00
49,2,1,2002-01-08 19:17:00,2002-01-08 20:21:00,Eat in,Cash,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Colleen Smith,F,US,2002-01-08 19:17:00
50,3,3,2002-01-08 19:37:00,2002-01-08 20:22:00,Eat in,American Express,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
50,3,3,2002-01-08 19:37:00,2002-01-08 20:22:00,Eat in,American Express,ทอดมันปลา,S,3,30,12.0,1,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
50,3,3,2002-01-08 19:37:00,2002-01-08 20:22:00,Eat in,American Express,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
51,4,3,2002-01-09 10:38:00,2002-01-09 11:33:00,Eat in,Cash,โค้ก-Diet,M,3,15,4.5,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
51,4,3,2002-01-09 10:38:00,2002-01-09 11:33:00,Eat in,Cash,น้ำเปล่า,M,1,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
52,2,2,2002-01-09 11:24:00,2002-01-09 12:46:00,Eat in,Check,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
52,2,2,2002-01-09 11:24:00,2002-01-09 12:46:00,Eat in,Check,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
52,2,2,2002-01-09 11:24:00,2002-01-09 12:46:00,Eat in,Check,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
53,1,3,2002-01-09 11:32:00,2002-01-09 12:01:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
53,1,3,2002-01-09 11:32:00,2002-01-09 12:01:00,Eat in,Cash,ทอดมันปลา,S,2,30,12.0,1,Appetizer,Pete Johnson,M,US,2002-01-04 11:55:00
53,1,3,2002-01-09 11:32:00,2002-01-09 12:01:00,Eat in,Cash,น้ำส้มคั้น,M,3,20,6.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
53,1,3,2002-01-09 11:32:00,2002-01-09 12:01:00,Eat in,Cash,ไอศครีมกะทิ,S,2,15,5.25,0,Dessert,Pete Johnson,M,US,2002-01-04 11:55:00
54,3,3,2002-01-09 12:00:00,2002-01-09 13:12:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
54,3,3,2002-01-09 12:00:00,2002-01-09 13:12:00,Eat in,Cash,ต้มยำกุ้ง (เล็ก),S,2,20,8.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
54,3,3,2002-01-09 12:00:00,2002-01-09 13:12:00,Eat in,Cash,แกงเขียวหวานไก่,M,2,60,24.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
54,3,3,2002-01-09 12:00:00,2002-01-09 13:12:00,Eat in,Cash,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
54,3,3,2002-01-09 12:00:00,2002-01-09 13:12:00,Eat in,Cash,โค้ก-Diet,M,3,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
54,3,3,2002-01-09 12:00:00,2002-01-09 13:12:00,Eat in,Cash,ไอศครีมกะทิ,S,3,15,5.25,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
55,3,3,2002-01-09 18:31:00,2002-01-09 19:44:00,Eat in,Cash,หมูสะเต็ะ,S,3,50,20.0,0,Appetizer,Paul Hank,M,UK,2002-01-01 10:51:00
55,3,3,2002-01-09 18:31:00,2002-01-09 19:44:00,Eat in,Cash,โค้ก-Diet,M,2,15,4.5,0,Beverage,Paul Hank,M,UK,2002-01-01 10:51:00
55,3,3,2002-01-09 18:31:00,2002-01-09 19:44:00,Eat in,Cash,น้ำเปล่า,M,3,10,3.0,0,Beverage,Paul Hank,M,UK,2002-01-01 10:51:00
55,3,3,2002-01-09 18:31:00,2002-01-09 19:44:00,Eat in,Cash,ชุดอาหารเย็น,L,3,400,107.0,0,Menu Set,Paul Hank,M,UK,2002-01-01 10:51:00
56,3,3,2002-01-09 18:39:00,2002-01-09 20:26:00,Eat in,Cash,แกงเขียวหวานไก่,M,1,60,24.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
57,2,4,2002-01-09 18:43:00,2002-01-09 20:11:00,Eat in,Cash,ผัดผักรวม,L,2,80,32.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
57,2,4,2002-01-09 18:43:00,2002-01-09 20:11:00,Eat in,Cash,ไก่ทอด,M,1,70,28.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
57,2,4,2002-01-09 18:43:00,2002-01-09 20:11:00,Eat in,Cash,ทอดมันปลา,S,1,30,12.0,1,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
57,2,4,2002-01-09 18:43:00,2002-01-09 20:11:00,Eat in,Cash,โค้ก,M,1,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
57,2,4,2002-01-09 18:43:00,2002-01-09 20:11:00,Eat in,Cash,ชุดอาหารเที่ยง,S,2,100,31.25,0,Menu Set,Any Female,F,TH,2002-01-01 11:35:00
58,1,1,2002-01-09 19:13:00,2002-01-09 20:04:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
58,1,1,2002-01-09 19:13:00,2002-01-09 20:04:00,Eat in,Master Card,ทอดมันปลา,S,2,30,12.0,1,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
58,1,1,2002-01-09 19:13:00,2002-01-09 20:04:00,Eat in,Master Card,น้ำเปล่า,M,3,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
59,3,4,2002-01-09 19:47:00,2002-01-09 20:17:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Richard Hank,M,US,2002-01-04 18:37:00
59,3,4,2002-01-09 19:47:00,2002-01-09 20:17:00,Eat in,Cash,ไก่ทอด,M,2,70,28.0,0,Dish,Richard Hank,M,US,2002-01-04 18:37:00
59,3,4,2002-01-09 19:47:00,2002-01-09 20:17:00,Eat in,Cash,ชุดอาหารเที่ยง,S,1,100,31.25,0,Menu Set,Richard Hank,M,US,2002-01-04 18:37:00
60,1,0,2002-01-09 20:17:00,2002-01-09 20:52:00,To go,Master Card,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
60,1,0,2002-01-09 20:17:00,2002-01-09 20:52:00,To go,Master Card,ปลาราดพริก,L,2,400,160.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
60,1,0,2002-01-09 20:17:00,2002-01-09 20:52:00,To go,Master Card,ทอดมันปลา,S,2,30,12.0,1,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
60,1,0,2002-01-09 20:17:00,2002-01-09 20:52:00,To go,Master Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
61,3,5,2002-01-10 10:58:00,2002-01-10 11:40:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
61,3,5,2002-01-10 10:58:00,2002-01-10 11:40:00,Eat in,Master Card,แกงเขียวหวานไก่,M,3,60,24.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
62,3,3,2002-01-10 11:34:00,2002-01-10 12:37:00,Eat in,Visa Card,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
62,3,3,2002-01-10 11:34:00,2002-01-10 12:37:00,Eat in,Visa Card,โค้ก-Diet,M,2,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
62,3,3,2002-01-10 11:34:00,2002-01-10 12:37:00,Eat in,Visa Card,ข้าวเหนียวมะม่วง,S,2,40,14.0,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
63,4,4,2002-01-10 11:48:00,2002-01-10 13:00:00,Eat in,Cash,ต้มยำกุ้ง (ใหญ่),L,1,200,80.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
63,4,4,2002-01-10 11:48:00,2002-01-10 13:00:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
63,4,4,2002-01-10 11:48:00,2002-01-10 13:00:00,Eat in,Cash,ปลาราดพริก,L,2,400,160.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
63,4,4,2002-01-10 11:48:00,2002-01-10 13:00:00,Eat in,Cash,น้ำเปล่า,M,1,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
64,3,5,2002-01-10 19:57:00,2002-01-10 21:41:00,Eat in,Cash,โค้ก,M,1,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
64,3,5,2002-01-10 19:57:00,2002-01-10 21:41:00,Eat in,Cash,น้ำเปล่า,M,3,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
65,3,1,2002-01-10 20:13:00,2002-01-10 21:34:00,Eat in,Visa Card,ปลาราดพริก,L,2,400,160.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
65,3,1,2002-01-10 20:13:00,2002-01-10 21:34:00,Eat in,Visa Card,ผัดผักรวม,L,2,80,32.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
65,3,1,2002-01-10 20:13:00,2002-01-10 21:34:00,Eat in,Visa Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
65,3,1,2002-01-10 20:13:00,2002-01-10 21:34:00,Eat in,Visa Card,ชุดอาหารเที่ยง,S,3,100,31.25,0,Menu Set,Any Female,F,TH,2002-01-01 11:35:00
66,5,1,2002-01-10 20:13:00,2002-01-10 22:07:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
66,5,1,2002-01-10 20:13:00,2002-01-10 22:07:00,Eat in,Master Card,ปลาราดพริก,L,2,400,160.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
66,5,1,2002-01-10 20:13:00,2002-01-10 22:07:00,Eat in,Master Card,โค้ก-Diet,M,2,15,4.5,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
66,5,1,2002-01-10 20:13:00,2002-01-10 22:07:00,Eat in,Master Card,ไอศครีมกะทิ,S,3,15,5.25,0,Dessert,Any Male,M,TH,2002-01-04 19:22:00
66,5,1,2002-01-10 20:13:00,2002-01-10 22:07:00,Eat in,Master Card,ชุดอาหารเย็น,L,3,400,107.0,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
67,3,4,2002-01-11 10:49:00,2002-01-11 12:57:00,Eat in,Cash,ต้มยำกุ้ง (เล็ก),S,3,20,8.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
67,3,4,2002-01-11 10:49:00,2002-01-11 12:57:00,Eat in,Cash,ปลาราดพริก,L,2,400,160.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
67,3,4,2002-01-11 10:49:00,2002-01-11 12:57:00,Eat in,Cash,ผัดผักรวม,L,2,80,32.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
67,3,4,2002-01-11 10:49:00,2002-01-11 12:57:00,Eat in,Cash,หมูสะเต็ะ,S,3,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
67,3,4,2002-01-11 10:49:00,2002-01-11 12:57:00,Eat in,Cash,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
67,3,4,2002-01-11 10:49:00,2002-01-11 12:57:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
67,3,4,2002-01-11 10:49:00,2002-01-11 12:57:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,3,40,14.0,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
68,2,5,2002-01-11 10:58:00,2002-01-11 12:08:00,Eat in,Cash,ต้มยำกุ้ง (เล็ก),S,2,20,8.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
68,2,5,2002-01-11 10:58:00,2002-01-11 12:08:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
69,2,2,2002-01-11 11:28:00,2002-01-11 12:26:00,Eat in,American Express,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
69,2,2,2002-01-11 11:28:00,2002-01-11 12:26:00,Eat in,American Express,โค้ก-Diet,M,1,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
69,2,2,2002-01-11 11:28:00,2002-01-11 12:26:00,Eat in,American Express,น้ำเปล่า,M,3,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
70,2,4,2002-01-11 11:40:00,2002-01-11 12:43:00,Eat in,Cash,ทอดมันปลา,S,3,30,12.0,1,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
70,2,4,2002-01-11 11:40:00,2002-01-11 12:43:00,Eat in,Cash,น้ำส้มคั้น,M,1,20,6.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
70,2,4,2002-01-11 11:40:00,2002-01-11 12:43:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,2,40,14.0,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
71,1,1,2002-01-11 12:11:00,2002-01-11 13:04:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
71,1,1,2002-01-11 12:11:00,2002-01-11 13:04:00,Eat in,Cash,โค้ก-Diet,M,3,15,4.5,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
71,1,1,2002-01-11 12:11:00,2002-01-11 13:04:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
72,5,2,2002-01-11 18:29:00,2002-01-11 19:33:00,Eat in,Cash,ต้มยำกุ้ง (ใหญ่),L,3,200,80.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
72,5,2,2002-01-11 18:29:00,2002-01-11 19:33:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
72,5,2,2002-01-11 18:29:00,2002-01-11 19:33:00,Eat in,Cash,ปลาราดพริก,L,1,400,160.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
72,5,2,2002-01-11 18:29:00,2002-01-11 19:33:00,Eat in,Cash,น้ำเปล่า,M,1,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
72,5,2,2002-01-11 18:29:00,2002-01-11 19:33:00,Eat in,Cash,ชุดอาหารเย็น,L,3,400,107.0,0,Menu Set,Any Female,F,TH,2002-01-01 11:35:00
73,2,3,2002-01-11 18:33:00,2002-01-11 20:45:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
73,2,3,2002-01-11 18:33:00,2002-01-11 20:45:00,Eat in,Cash,เทมปุระ,S,2,50,20.0,0,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
73,2,3,2002-01-11 18:33:00,2002-01-11 20:45:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
73,2,3,2002-01-11 18:33:00,2002-01-11 20:45:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,2,40,14.0,0,Dessert,Any Male,M,TH,2002-01-04 19:22:00
74,1,3,2002-01-11 18:37:00,2002-01-11 20:33:00,Eat in,Visa Card,หมูสะเต็ะ,S,3,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
74,1,3,2002-01-11 18:37:00,2002-01-11 20:33:00,Eat in,Visa Card,น้ำเปล่า,M,1,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
75,2,3,2002-01-11 18:39:00,2002-01-11 20:17:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
75,2,3,2002-01-11 18:39:00,2002-01-11 20:17:00,Eat in,Master Card,ปลาราดพริก,L,1,400,160.0,0,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
75,2,3,2002-01-11 18:39:00,2002-01-11 20:17:00,Eat in,Master Card,น้ำส้มคั้น,M,1,20,6.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
75,2,3,2002-01-11 18:39:00,2002-01-11 20:17:00,Eat in,Master Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
76,2,4,2002-01-11 18:41:00,2002-01-11 20:48:00,Eat in,Cash,ต้มยำกุ้ง (ใหญ่),L,2,200,80.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
76,2,4,2002-01-11 18:41:00,2002-01-11 20:48:00,Eat in,Cash,น้ำเปล่า,M,1,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
77,4,4,2002-01-11 18:42:00,2002-01-11 19:19:00,Eat in,Cash,ต้มยำกุ้ง (ใหญ่),L,1,200,80.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
77,4,4,2002-01-11 18:42:00,2002-01-11 19:19:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
77,4,4,2002-01-11 18:42:00,2002-01-11 19:19:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
78,3,5,2002-01-11 18:53:00,2002-01-11 19:58:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Paul Hank,M,UK,2002-01-01 10:51:00
78,3,5,2002-01-11 18:53:00,2002-01-11 19:58:00,Eat in,Cash,ผัดผักรวม,L,1,80,32.0,0,Dish,Paul Hank,M,UK,2002-01-01 10:51:00
78,3,5,2002-01-11 18:53:00,2002-01-11 19:58:00,Eat in,Cash,น้ำเปล่า,M,1,10,3.0,0,Beverage,Paul Hank,M,UK,2002-01-01 10:51:00
79,1,2,2002-01-11 19:22:00,2002-01-11 21:23:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
79,1,2,2002-01-11 19:22:00,2002-01-11 21:23:00,Eat in,Cash,ไอศครีมกะทิ,S,2,15,5.25,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
79,1,2,2002-01-11 19:22:00,2002-01-11 21:23:00,Eat in,Cash,ชุดอาหารเย็น,L,2,400,107.0,0,Menu Set,Any Female,F,TH,2002-01-01 11:35:00
80,1,0,2002-01-11 19:42:00,2002-01-11 20:27:00,To go,Check,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
80,1,0,2002-01-11 19:42:00,2002-01-11 20:27:00,To go,Check,น้ำเปล่า,M,1,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
